,ncbi,organism,pubmed
182,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834295.1_ASM83429v1,ypo,http://www.ncbi.nlm.nih.gov/pubmed/25931590
183,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016945.1_ASM1694v1,ypi,http://www.ncbi.nlm.nih.gov/pubmed/17784789
184,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019465.1_ASM1946v1,ypy,
185,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020085.1_ASM2008v1,ypb,
186,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000750315.1_ASM75031v1,ypq,http://www.ncbi.nlm.nih.gov/pubmed/25342679
187,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834355.1_ASM83435v1,ypu,http://www.ncbi.nlm.nih.gov/pubmed/25931590
188,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834415.1_ASM83441v1,ypr,http://www.ncbi.nlm.nih.gov/pubmed/25931590
189,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834435.1_ASM83443v1,ypc,http://www.ncbi.nlm.nih.gov/pubmed/25931590
190,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834945.1_ASM83494v1,ypf,http://www.ncbi.nlm.nih.gov/pubmed/25931590
191,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000009345.1_ASM934v1,yen,http://www.ncbi.nlm.nih.gov/pubmed/17173484
192,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000192105.1_ASM19210v1,yep,http://www.ncbi.nlm.nih.gov/pubmed/21325549
193,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000253175.1_ASM25317v1,yey,http://www.ncbi.nlm.nih.gov/pubmed/21296963
194,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000597945.1_ASM59794v1,yel,
195,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834195.1_ASM83419v1,yew,http://www.ncbi.nlm.nih.gov/pubmed/25931590
196,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834735.1_ASM83473v1,yet,http://www.ncbi.nlm.nih.gov/pubmed/25931590
197,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000987925.1_ASM98792v1,yef,
198,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000968115.1_ASM96811v1,yee,http://www.ncbi.nlm.nih.gov/pubmed/24753568
199,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000582515.1_ASM58251v1,ysi,http://www.ncbi.nlm.nih.gov/pubmed/24675860
200,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834395.1_ASM83439v1,yal,http://www.ncbi.nlm.nih.gov/pubmed/25931590
201,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834215.1_ASM83421v1,yfr,http://www.ncbi.nlm.nih.gov/pubmed/25931590
202,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834515.1_ASM83451v1,yin,http://www.ncbi.nlm.nih.gov/pubmed/25931590
203,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834865.1_ASM83486v1,ykr,http://www.ncbi.nlm.nih.gov/pubmed/25931590
204,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834455.1_ASM83445v1,yro,http://www.ncbi.nlm.nih.gov/pubmed/25931590
205,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000834255.1_ASM83425v1,yru,http://www.ncbi.nlm.nih.gov/pubmed/25931590
206,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000964565.1_ASM96456v1,yrb,
207,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001047675.1_ASM104767v1,yak,
208,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007405.1_ASM740v1,sfx,http://www.ncbi.nlm.nih.gov/pubmed/12704152
209,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013585.1_ASM1358v1,sfv,http://www.ncbi.nlm.nih.gov/pubmed/16822325
210,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022245.1_ASM2224v1,sfe,http://www.ncbi.nlm.nih.gov/pubmed/19955273
211,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000743955.1_ASM74395v1,sfn,
212,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000743995.1_ASM74399v1,sfs,
213,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000953035.1_NCTC1,sft,http://www.ncbi.nlm.nih.gov/pubmed/25441199
214,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092525.1_ASM9252v1,ssn,http://www.ncbi.nlm.nih.gov/pubmed/16122562
215,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283715.1_ASM28371v1,ssj,
216,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012025.1_ASM1202v1,sbo,http://www.ncbi.nlm.nih.gov/pubmed/16275786
217,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020185.1_ASM2018v1,sbc,
218,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000012005.1_ASM1200v1,sdy,http://www.ncbi.nlm.nih.gov/pubmed/16275786
219,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000497505.1_ASM49750v1,sdz,
220,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000696465.1_ASM69646v1,patr,
221,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000740965.1_ASM74096v1,pato,http://www.ncbi.nlm.nih.gov/pubmed/25237028
222,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000023605.1_ASM2360v1,pct,
223,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000294535.1_ASM29453v1,pcc,http://www.ncbi.nlm.nih.gov/pubmed/23105077
224,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000769535.1_ASM76953v1,pcv,
225,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024645.1_ASM2464v1,pwa,
226,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000260925.1_ASM26092v1,pec,http://www.ncbi.nlm.nih.gov/pubmed/23045508
227,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000027265.1_ASM2726v1,epy,http://www.ncbi.nlm.nih.gov/pubmed/20565991
228,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026985.1_ASM2698v1,epr,http://www.ncbi.nlm.nih.gov/pubmed/20047678
229,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000091565.1_ASM9156v1,eam,http://www.ncbi.nlm.nih.gov/pubmed/20192826
230,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000027205.1_ASM2720v1,eay,http://www.ncbi.nlm.nih.gov/pubmed/20118253
231,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196615.1_ASM19661v1,ebi,http://www.ncbi.nlm.nih.gov/pubmed/20565991
232,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000165815.1_ASM16581v1,erj,http://www.ncbi.nlm.nih.gov/pubmed/21075933
233,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196475.1_ASM19647v1,pay,http://www.ncbi.nlm.nih.gov/pubmed/19583835
234,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001010285.1_ASM101028v1,ptt,
235,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021085.1_ASM2108v1,bap,http://www.ncbi.nlm.nih.gov/pubmed/19150844
236,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021065.1_ASM2106v1,bau,http://www.ncbi.nlm.nih.gov/pubmed/19150844
237,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183305.1_ASM18330v1,baw,http://www.ncbi.nlm.nih.gov/pubmed/21392141
238,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183285.1_ASM18328v1,bajc,http://www.ncbi.nlm.nih.gov/pubmed/21392141
239,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183225.1_ASM18322v1,bua,http://www.ncbi.nlm.nih.gov/pubmed/21392141
240,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000183245.1_ASM18324v1,bup,http://www.ncbi.nlm.nih.gov/pubmed/21392141
241,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000225445.1_ASM22544v1,bak,http://www.ncbi.nlm.nih.gov/pubmed/21912528
242,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000225465.1_ASM22546v1,buh,http://www.ncbi.nlm.nih.gov/pubmed/21912528
243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000521585.1_ASM52158v1,bapf,http://www.ncbi.nlm.nih.gov/pubmed/24365332
244,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000521565.1_ASM52156v1,bapg,http://www.ncbi.nlm.nih.gov/pubmed/24365332
245,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000521525.1_ASM52152v1,bapu,http://www.ncbi.nlm.nih.gov/pubmed/24365332
246,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000521545.1_ASM52154v1,bapw,http://www.ncbi.nlm.nih.gov/pubmed/24365332
247,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007365.1_ASM736v1,bas,http://www.ncbi.nlm.nih.gov/pubmed/12089438
248,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000007725.1_ASM772v1,bab,http://www.ncbi.nlm.nih.gov/pubmed/12522265
249,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000090965.1_ASM9096v1,bcc,http://www.ncbi.nlm.nih.gov/pubmed/17038625
250,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000217635.1_ASM21763v1,baj,http://www.ncbi.nlm.nih.gov/pubmed/21571878
251,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000247565.1_ASM24756v1,wgl,http://www.ncbi.nlm.nih.gov/pubmed/22334516
252,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000517425.1_ASM51742v1,sod,http://www.ncbi.nlm.nih.gov/pubmed/24407854
253,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000517405.1_ASM51740v1,pes,http://www.ncbi.nlm.nih.gov/pubmed/24407854
254,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000025565.1_ASM2556v1,enc,http://www.ncbi.nlm.nih.gov/pubmed/20207761
255,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000286275.1_ASM28627v1,eno,http://www.ncbi.nlm.nih.gov/pubmed/23045485
256,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000210775.1_ASM21077v1,eclo,
257,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000239975.1_ASM23997v1,eec,http://www.ncbi.nlm.nih.gov/pubmed/22675579
258,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000235765.3_ASM23576v3,enl,http://www.ncbi.nlm.nih.gov/pubmed/22275097
259,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000750225.1_ASM75022v1,ecla,http://www.ncbi.nlm.nih.gov/pubmed/25232178
260,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000750275.1_ASM75027v1,eclc,http://www.ncbi.nlm.nih.gov/pubmed/25232178
261,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000770155.1_ASM77015v1,eclg,http://www.ncbi.nlm.nih.gov/pubmed/25444876
262,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000724505.1_ASM72450v1,ecle,http://www.ncbi.nlm.nih.gov/pubmed/25232178
263,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784865.1_ASM78486v1,ecln,http://www.ncbi.nlm.nih.gov/pubmed/25232178
264,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784905.1_ASM78490v1,ecli,http://www.ncbi.nlm.nih.gov/pubmed/25232178
265,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000814225.1_ASM81422v1,eclx,
266,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000814125.3_ASM81412v3,ecly,
267,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000814205.1_ASM81420v1,eclz,
268,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000164865.1_ASM16486v1,esc,http://www.ncbi.nlm.nih.gov/pubmed/22180812
269,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000224675.1_ASM22467v1,eas,
270,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000632395.1_ASM63239v1,eau,http://www.ncbi.nlm.nih.gov/pubmed/25196111
271,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000215745.1_ASM21574v1,eae,http://www.ncbi.nlm.nih.gov/pubmed/22493190
272,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000334515.1_ASM33451v1,ear,http://www.ncbi.nlm.nih.gov/pubmed/23071100
273,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000410515.1_ASM41051v1,enr,http://www.ncbi.nlm.nih.gov/pubmed/23908287
274,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000263215.1_ASM26321v1,csk,http://www.ncbi.nlm.nih.gov/pubmed/22843579
275,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000339015.1_ASM33901v1,csz,http://www.ncbi.nlm.nih.gov/pubmed/23516209
276,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000504545.1_ASM50454v1,csi,http://www.ncbi.nlm.nih.gov/pubmed/24435860
277,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000982825.1_ASM98282v1,csj,
278,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001277255.1_ASM127725v1,ccon,
279,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001277235.1_ASM127723v1,cdm,
280,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001277215.1_ASM127721v1,cmj,
281,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001277175.1_ASM127717v1,cui,
282,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001277195.1_ASM127719v1,cmw,
283,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009885.1_ASM988v1,kpu,http://www.ncbi.nlm.nih.gov/pubmed/19447910
284,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000240185.1_ASM24018v2,kpm,http://www.ncbi.nlm.nih.gov/pubmed/22408243
285,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000294365.1_ASM29436v1,kpp,http://www.ncbi.nlm.nih.gov/pubmed/23105059
286,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000714635.1_ASM71463v1,kpk,http://www.ncbi.nlm.nih.gov/pubmed/25146146
287,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000714675.1_ASM71467v1,kph,http://www.ncbi.nlm.nih.gov/pubmed/25232178
288,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000695935.1_ASM69593v1,kpz,http://www.ncbi.nlm.nih.gov/pubmed/25232178
289,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784945.1_ASM78494v1,kpv,http://www.ncbi.nlm.nih.gov/pubmed/25232178
290,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784985.1_ASM78498v1,kpw,http://www.ncbi.nlm.nih.gov/pubmed/25232178
291,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000785005.1_ASM78500v1,kpy,http://www.ncbi.nlm.nih.gov/pubmed/25232178
292,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000775395.1_ASM77539v1,kpg,http://www.ncbi.nlm.nih.gov/pubmed/25232178
293,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000281435.2_ASM28143v2,kpc,http://www.ncbi.nlm.nih.gov/pubmed/22914622
294,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000717515.1_ASM71751v1,kpq,http://www.ncbi.nlm.nih.gov/pubmed/25232178
295,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000742755.1_ASM74275v1,kpt,http://www.ncbi.nlm.nih.gov/pubmed/25291761
296,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000019565.1_ASM1956v1,kpe,http://www.ncbi.nlm.nih.gov/pubmed/18654632
297,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000220485.1_ASM22048v1,kpo,http://www.ncbi.nlm.nih.gov/pubmed/22535926
298,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967845.1_ASM96784v1,kpr,http://www.ncbi.nlm.nih.gov/pubmed/21629720
299,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000445405.1_ASM44540v1,kpj,
300,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000474015.1_ASM47401v1,kpi,
301,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000598005.1_ASM59800v1,kpa,http://www.ncbi.nlm.nih.gov/pubmed/24639510
302,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000597905.1_ASM59790v1,kps,http://www.ncbi.nlm.nih.gov/pubmed/24639510
303,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000764615.1_ASM76461v1,kpx,http://www.ncbi.nlm.nih.gov/pubmed/25267672
304,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000739495.1_ASM73949v1,kpb,http://www.ncbi.nlm.nih.gov/pubmed/24798270
305,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000807395.3_ASM80739v3,kpne,
306,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000814305.1_ASM81430v1,kpnu,
307,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025465.1_ASM2546v1,kva,http://www.ncbi.nlm.nih.gov/pubmed/19965433
308,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000812205.1_ASM81220v1,kvd,
309,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000828055.1_ASM82805v1,kvq,
310,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000240325.1_ASM24032v1,kox,http://www.ncbi.nlm.nih.gov/pubmed/22493189
311,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000276705.2_ASM27670v2,koe,http://www.ncbi.nlm.nih.gov/pubmed/22965083
312,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000632415.1_ASM63241v1,koy,http://www.ncbi.nlm.nih.gov/pubmed/25417012
313,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000714655.1_ASM71465v1,kok,http://www.ncbi.nlm.nih.gov/pubmed/25232178
314,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000724525.1_ASM72452v1,kom,http://www.ncbi.nlm.nih.gov/pubmed/25660421
315,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000963575.1_ASM96357v1,kmi,
316,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000027085.1_ASM2708v1,cro,http://www.ncbi.nlm.nih.gov/pubmed/19897651
317,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000648515.1_ASM64851v1,cfd,
318,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000981805.1_ASM98180v1,cama,
319,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000214235.1_ASM21423v1,srr,http://www.ncbi.nlm.nih.gov/pubmed/22675598
320,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000176835.2_ASM17683v2,srl,http://www.ncbi.nlm.nih.gov/pubmed/24341572
321,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000438825.1_ASM43882v1,sry,http://www.ncbi.nlm.nih.gov/pubmed/23929484
322,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000214195.1_ASM21419v1,srs,http://www.ncbi.nlm.nih.gov/pubmed/22768360
323,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000214805.1_ASM21480v1,sra,http://www.ncbi.nlm.nih.gov/pubmed/23450001
324,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000238975.1_ASM23897v1,ssz,http://www.ncbi.nlm.nih.gov/pubmed/22102823
325,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000330865.1_ASM33086v1,smaf,http://www.ncbi.nlm.nih.gov/pubmed/23516234
326,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000336425.1_ASM33642v1,smw,http://www.ncbi.nlm.nih.gov/pubmed/23398522
327,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000828775.1_ASM82877v1,smar,http://www.ncbi.nlm.nih.gov/pubmed/25070509
328,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000513215.1_DB11,smac,http://www.ncbi.nlm.nih.gov/pubmed/25070509
329,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000422085.1_ASM42208v1,slq,http://www.ncbi.nlm.nih.gov/pubmed/23950115
330,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000463345.2_Serratia.strain_ATCC_39006_v1.0,serr,http://www.ncbi.nlm.nih.gov/pubmed/24336377
331,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000695995.1_ASM69599v1,serf,http://www.ncbi.nlm.nih.gov/pubmed/25856195
332,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000747565.1_ASM74756v1,sers,
333,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001006005.1_ASM100600v1,sfw,http://www.ncbi.nlm.nih.gov/pubmed/26376471
334,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000444425.1_ASM44442v1,pmib,http://www.ncbi.nlm.nih.gov/pubmed/24009111
335,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000020865.1_ASM2086v1,etr,http://www.ncbi.nlm.nih.gov/pubmed/19865481
336,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000146305.1_ASM14630v1,etd,http://www.ncbi.nlm.nih.gov/pubmed/22003892
337,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000264765.2_ASM26476v2,ete,http://www.ncbi.nlm.nih.gov/pubmed/22590641
338,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000348565.1_ASM34856v1,etc,http://www.ncbi.nlm.nih.gov/pubmed/24265493
339,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000800725.2_ASM80072v2,edw,http://www.ncbi.nlm.nih.gov/pubmed/26205870
340,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001186215.1_ASM118621v1,edl,http://www.ncbi.nlm.nih.gov/pubmed/26337892
341,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011745.1_ASM1174v1,bpn,http://www.ncbi.nlm.nih.gov/pubmed/16077009
342,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000185985.2_ASM18598v2,bva,http://www.ncbi.nlm.nih.gov/pubmed/21126349
343,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000331065.1_ASM33106v1,bchr,http://www.ncbi.nlm.nih.gov/pubmed/23475937
344,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000973545.1_ASM97354v1,ben,http://www.ncbi.nlm.nih.gov/pubmed/25861561
345,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000973505.1_ASM97350v1,bed,http://www.ncbi.nlm.nih.gov/pubmed/25861561
346,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000287355.1_ASM28735v1,sehc,http://www.ncbi.nlm.nih.gov/pubmed/22821013
347,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025065.1_ASM2506v1,ddc,
348,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000147055.1_ASM14705v1,ddd,http://www.ncbi.nlm.nih.gov/pubmed/21217001
349,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000023565.1_ASM2356v1,dze,
350,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000816045.1_ASM81604v1,dzc,
351,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000973125.1_ASM97312v1,xbv,
352,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000252955.1_ASM25295v1,xne,http://www.ncbi.nlm.nih.gov/pubmed/22125637
353,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000953355.1_XNC2,xnm,
354,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000968195.1_ASM96819v1,xdo,
355,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000968175.1_ASM96817v1,xpo,http://www.ncbi.nlm.nih.gov/pubmed/24904010
356,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283875.1_ASM28387v1,plf,http://www.ncbi.nlm.nih.gov/pubmed/22374951
357,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270125.1_ASM27012v1,paj,http://www.ncbi.nlm.nih.gov/pubmed/22159605
358,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000233595.1_ASM23359v1,paq,http://www.ncbi.nlm.nih.gov/pubmed/22207741
359,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000148935.1_ASM14893v1,pva,http://www.ncbi.nlm.nih.gov/pubmed/20952567
360,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000175935.2_ASM17593v2,pao,
361,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000759475.1_ASM75947v1,kln,
362,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784875.3_ASM78487v3,pant,http://www.ncbi.nlm.nih.gov/pubmed/25232178
363,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000784965.1_ASM78496v1,panp,http://www.ncbi.nlm.nih.gov/pubmed/25232178
364,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000478905.1_ASM47890v1,hhs,
365,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000971765.1_ASM97176v1,pck,http://www.ncbi.nlm.nih.gov/pubmed/25587021
366,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000241955.1_ASM24195v1,raq,http://www.ncbi.nlm.nih.gov/pubmed/22582378
367,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000255535.1_ASM25553v1,raa,http://www.ncbi.nlm.nih.gov/pubmed/23144397
368,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000364725.1_ASM36472v1,meo,http://www.ncbi.nlm.nih.gov/pubmed/23548081
369,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000754345.1_ASM75434v1,psx,http://www.ncbi.nlm.nih.gov/pubmed/25342690
370,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829965.1_ASM82996v1,ron,http://www.ncbi.nlm.nih.gov/pubmed/25792045
